2025-11-15 04:01:20,353 - __main__ - INFO - Starting keyframe extraction system in supervision mode
2025-11-15 04:01:20,353 - __main__ - INFO - Using device: cuda:0
2025-11-15 04:01:20,353 - __main__ - INFO - Cache directory: .cache
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - STEP 1: GENERATING TEACHER SUPERVISION
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - Starting teacher supervision generation...
2025-11-15 04:01:20,353 - keyframe_extraction.teacher_model - INFO - Loading teacher model from /data/share/qwen/Qwen2.5-VL-7B-Instruct
2025-11-15 04:01:30,631 - keyframe_extraction.teacher_model - INFO - Teacher model loaded successfully
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Loaded 31527 samples from beauty domain
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Loaded 32824 samples from sports domain
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,998 - keyframe_extraction.frame_scoring - INFO - Loaded total 9 videos from 2 domains
2025-11-15 04:01:31,002 - __main__ - INFO - Loaded 9 videos for supervision generation
2025-11-15 04:01:31,003 - keyframe_extraction.frame_scoring - INFO - Computing frame importance scores for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,026 - keyframe_extraction.video_loader - INFO - Loaded cached frames for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,244 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyn5g9k3w.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 04:32:02,380 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2iqm5gsr.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 04:32:15,108 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp86yb3x37.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 04:32:31,578 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzfxbcg0i.mp4', total_frames=17, video_fps=2.0, time=0.050s
2025-11-15 04:32:44,596 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxx2860fl.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 04:33:00,922 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzmu0mszo.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 04:33:13,740 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpje4r60s0.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 04:33:30,247 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpca6zo2_v.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 04:33:43,109 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphxcou7ve.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 04:34:00,332 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmbzrtaat.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 04:34:13,147 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp83486of9.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 04:34:25,279 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpf40nvi14.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 04:34:40,950 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjt3s4vsy.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 04:34:53,634 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5fzc4mfb.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 04:35:10,229 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmph6tltp46.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:35:22,996 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpld6a2pob.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 04:35:35,187 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqi669_7h.mp4', total_frames=16, video_fps=2.0, time=0.047s
2025-11-15 04:35:47,984 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1xvorvx4.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 04:36:00,319 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp145jicly.mp4', total_frames=16, video_fps=2.0, time=0.042s
2025-11-15 04:36:13,050 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp39uqj48h.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 04:36:28,599 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7642t5r7.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 04:36:40,496 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1vr4k7ps.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 04:36:56,986 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgwvwd0rk.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 04:37:09,937 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzqo8onsw.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 04:37:26,807 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz9rf87sp.mp4', total_frames=16, video_fps=2.0, time=0.067s
2025-11-15 04:37:39,695 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp84ghlv5k.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 04:37:51,536 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxjofzpve.mp4', total_frames=16, video_fps=2.0, time=0.062s
2025-11-15 04:38:07,328 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmponyaxpys.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 04:38:20,141 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwxv78mfd.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 04:38:37,049 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfvms8n7h.mp4', total_frames=17, video_fps=2.0, time=0.041s
2025-11-15 04:38:49,808 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpectf87xz.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 04:39:04,681 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpn36_82id.mp4', total_frames=17, video_fps=2.0, time=0.047s
2025-11-15 04:39:17,558 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcccnvce8.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 04:39:31,174 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpsaeq6g8j.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 04:39:44,231 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgrhqoat_.mp4', total_frames=16, video_fps=2.0, time=0.025s
2025-11-15 04:39:59,724 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9_gzebol.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 04:40:11,494 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpsf56qw55.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 04:40:26,967 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmph77mbq0b.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 04:40:39,779 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqmrtm2iu.mp4', total_frames=16, video_fps=2.0, time=0.027s
2025-11-15 04:40:51,308 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0hhzyutw.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 04:41:07,144 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvd7kwqth.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 04:41:20,122 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjhmcqtz9.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 04:41:36,689 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqsjo58io.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 04:41:49,618 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbmywwc08.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 04:42:06,498 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkib36p6e.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:42:19,253 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4k9iokve.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 04:42:31,647 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2cga6do4.mp4', total_frames=16, video_fps=2.0, time=0.028s
2025-11-15 04:42:44,594 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpw2xkozn1.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 04:42:56,932 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcecdr0j6.mp4', total_frames=16, video_fps=2.0, time=0.027s
2025-11-15 04:43:08,951 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0_ypeel3.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 04:43:24,313 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6eo036iq.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:43:37,172 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpe96p8cas.mp4', total_frames=17, video_fps=2.0, time=0.046s
2025-11-15 04:43:53,503 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp805obp1j.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:44:06,359 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpq72wosct.mp4', total_frames=17, video_fps=2.0, time=0.055s
2025-11-15 04:44:22,601 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpa58j7t2y.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 04:44:35,369 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnm6pjgep.mp4', total_frames=17, video_fps=2.0, time=0.050s
2025-11-15 04:44:48,008 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjj27ttvo.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:44:59,682 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2esi14mz.mp4', total_frames=17, video_fps=2.0, time=0.046s
2025-11-15 04:45:12,184 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyibyegcg.mp4', total_frames=16, video_fps=2.0, time=0.051s
2025-11-15 04:45:26,657 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1sct9i5u.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 04:45:38,550 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7jfawbbg.mp4', total_frames=16, video_fps=2.0, time=0.052s
2025-11-15 04:45:50,464 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpao7n2rle.mp4', total_frames=17, video_fps=2.0, time=0.186s
2025-11-15 04:46:05,666 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptppoghrm.mp4', total_frames=16, video_fps=2.0, time=0.051s
2025-11-15 04:46:18,734 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3jq5_7h0.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 04:46:34,921 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz_ualjx4.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 04:46:47,876 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpam03quib.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 04:47:04,096 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdcptvutc.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 04:47:17,045 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpefvf3rru.mp4', total_frames=17, video_fps=2.0, time=0.060s
2025-11-15 04:47:29,214 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuidv2_0c.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:47:42,217 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1lv3bj1_.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 04:47:54,303 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp56nrs7bb.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 04:48:07,032 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvirgt6iv.mp4', total_frames=17, video_fps=2.0, time=0.051s
2025-11-15 04:48:22,314 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmxjvrnz8.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:48:34,474 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpq2b076wk.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 04:48:50,177 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdemdj1lb.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:49:03,073 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp80mqt4e2.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 04:49:14,905 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4lbxkdbo.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 04:49:30,021 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgldkx_im.mp4', total_frames=17, video_fps=2.0, time=0.041s
2025-11-15 04:49:42,896 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwb8dz4_p.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 04:49:59,275 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbbhda6x5.mp4', total_frames=17, video_fps=2.0, time=0.044s
2025-11-15 04:50:12,177 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzozfo3ss.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 04:50:28,925 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6s1pj8vg.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 04:50:41,754 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpva7n6u5i.mp4', total_frames=16, video_fps=2.0, time=0.054s
2025-11-15 04:50:58,023 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpo0y3ggrs.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 04:51:10,934 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpipdc4ji3.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 04:51:27,368 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp48oc6nzp.mp4', total_frames=17, video_fps=2.0, time=0.062s
2025-11-15 04:51:40,253 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp68xv15m6.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 04:51:56,473 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp74cwu4f_.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 04:52:08,235 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpk710xuab.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 04:52:19,977 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpu_jl27wg.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 04:52:33,001 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpp4ocrpxq.mp4', total_frames=16, video_fps=2.0, time=0.047s
2025-11-15 04:52:46,636 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkjox1g48.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 04:52:58,994 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqej_nu0t.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 04:53:14,256 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpar0395q0.mp4', total_frames=17, video_fps=2.0, time=0.050s
2025-11-15 04:53:27,089 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpiiff_h5c.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 04:53:43,736 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp07fx199y.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 04:53:56,528 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpthsop6r8.mp4', total_frames=16, video_fps=2.0, time=0.044s
2025-11-15 04:54:13,317 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphaew5fz4.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 04:54:26,160 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpen3bcifz.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 04:54:37,827 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnhtjzy1p.mp4', total_frames=17, video_fps=2.0, time=0.041s
2025-11-15 04:54:53,417 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvfx1fmdu.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:55:06,234 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpit0gbygq.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 04:55:23,527 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpw3ypvfqk.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 04:55:36,312 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1z5a5a9g.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 04:55:49,098 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdkyg3ahq.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 04:56:01,853 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcu3fjjln.mp4', total_frames=17, video_fps=2.0, time=0.057s
2025-11-15 04:56:17,005 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4bacc84f.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:56:28,928 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpm4kv9tqm.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 04:56:46,000 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphvq_j9gv.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 04:56:58,906 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkcr23u16.mp4', total_frames=17, video_fps=2.0, time=0.055s
2025-11-15 04:57:17,030 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp66k_t1fd.mp4', total_frames=16, video_fps=2.0, time=0.042s
2025-11-15 04:57:29,988 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpiryk7_lt.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 04:57:46,518 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg_34msk5.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 04:57:59,372 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_mdozp47.mp4', total_frames=17, video_fps=2.0, time=0.044s
2025-11-15 04:58:15,907 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcrbzunn7.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 04:58:28,779 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpi8jabjf3.mp4', total_frames=17, video_fps=2.0, time=0.047s
2025-11-15 04:58:47,460 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpij2_66v3.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:59:00,476 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpztbs7o7z.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 04:59:15,792 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6z95hyo_.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 04:59:28,745 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_hbyoova.mp4', total_frames=17, video_fps=2.0, time=0.055s
2025-11-15 04:59:46,862 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprwvqqksq.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 04:59:59,969 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpd977sem7.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 05:00:15,616 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpanf7_8pm.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 05:00:28,736 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjxvplcq9.mp4', total_frames=17, video_fps=2.0, time=0.044s
2025-11-15 05:00:44,066 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpscnoqxid.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 05:00:56,751 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpglzv73x4.mp4', total_frames=17, video_fps=2.0, time=0.054s
2025-11-15 05:01:14,904 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1h1bcndz.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 05:01:28,026 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdtazi5wo.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 05:01:39,853 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphqx3sd14.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 05:01:54,531 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfpwvqdzq.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 05:02:07,546 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2ifsvpck.mp4', total_frames=16, video_fps=2.0, time=0.048s
2025-11-15 05:02:23,082 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptsbutydt.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 05:02:35,925 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphs2l1ukc.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 05:02:52,384 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp81tiw9na.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 05:03:05,504 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmporurr0rm.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 05:03:21,712 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp27u5tckv.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 05:03:34,636 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjuio0xgf.mp4', total_frames=16, video_fps=2.0, time=0.048s
2025-11-15 05:03:51,608 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp76szdr8f.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 05:04:04,221 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqck6pyqd.mp4', total_frames=16, video_fps=2.0, time=0.056s
2025-11-15 05:04:21,844 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzraelupk.mp4', total_frames=17, video_fps=2.0, time=0.070s
2025-11-15 05:04:34,616 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbcy8a8y3.mp4', total_frames=16, video_fps=2.0, time=0.042s
2025-11-15 05:04:50,318 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9pg7wakq.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 05:05:03,277 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4u4pr3zf.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 05:05:19,406 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpexo49vs8.mp4', total_frames=17, video_fps=2.0, time=0.044s
2025-11-15 05:05:32,222 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdy97r0qd.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 05:05:48,519 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8irt24oq.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 05:06:01,504 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp14ekbfs0.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 05:06:17,732 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpycsx7_ga.mp4', total_frames=17, video_fps=2.0, time=0.048s
2025-11-15 05:06:30,689 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprz1h8ldw.mp4', total_frames=16, video_fps=2.0, time=0.025s
2025-11-15 05:06:47,297 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl4vtotik.mp4', total_frames=17, video_fps=2.0, time=0.050s
2025-11-15 05:07:00,004 - keyframe_extraction.frame_scoring - INFO - Computed importance scores for 48 frames
